3377699720880779;"0";488623.000;1798185.000;"BOUSSENS";"Lalanne";"Arrêt";""
3377699720880780;"0";488163.000;1797145.000;"BOUSSENS";"Sansonnet";"Arrêt";""
3377699720880781;"0";487255.000;1795993.000;"MANCIOUX";"Centre";"Arrêt";""
3377699720880782;"0";485353.000;1794360.000;"SAINT-MARTORY";"Mairie";"";""
3377699720880783;"0";483900.000;1792060.000;"LESTELLE-DE-SAINT-MARTORY";"Gare et Centre";"10 10 05 05 Arret autocars dir.Saint Gaudens";""
3377699720880784;"0";483900.000;1792060.000;"LESTELLE-DE-SAINT-MARTORY";"Gare et Centre";"10 10 05 05 Arret autocars dir.Boussens";""
3377699720880785;"0";483900.000;1792060.000;"LESTELLE-DE-SAINT-MARTORY";"Gare et Centre";"05 05 10 10 Quai SNCF dir.Toulouse";""
3377699720880786;"0";483900.000;1792060.000;"LESTELLE-DE-SAINT-MARTORY";"Gare et Centre";"05 05 10 10 Quai SNCF dir.Montréjeau";""
3377699720880787;"0";480280.000;1790823.000;"BEAUCHALOT";"Le Baron";"";""
3377699720880788;"0";477480.000;1791203.000;"LABARTHE-INARD";"Gaudines";"Arrêt";""
3377699720880789;"0";473358.000;1791260.000;"ESTANCARBON";"La Barraque";"";""
3377699720880790;"0";470295.000;1791260.000;"SAINT-GAUDENS";"Bagatelle Lycée";"";""
3377699720880795;"";525760.7142857;1843911.4285714;"TOULOUSE";"Arènes";"SNCF A";""
3377699720880796;"35003";525676.000;1843955.000;"TOULOUSE";"Arènes";"SNCF B";"GARE DES ARENES"
3377699720880797;"35001";525676.000;1843955.000;"TOULOUSE";"Arènes";"SNCF C";"TOULOUSE-ARENES (SNCF)"
3377699720880798;"182";525773.000;1843907.000;"TOULOUSE";"Arènes";"Arret 11 (lycée)";"ARENES"
3377699720880799;"180";525766.000;1843875.000;"TOULOUSE";"Arènes";"";"ARENES"
3377699720880800;"181";525781.000;1843885.000;"TOULOUSE";"Arènes";"Arret de dépose";"ARENES"
3377699720880801;"185";525769.000;1843970.000;"TOULOUSE";"Arènes";"";"ARENES"
3377699720880802;"184";525709.000;1843956.000;"TOULOUSE";"Arènes";"";"ARENES"
3377699720880803;"183";525766.000;1843957.000;"TOULOUSE";"Arènes";"Arret 46";"ARENES"
3377699720880804;"187";525771.000;1843983.000;"TOULOUSE";"Arènes";"";"ARENES"
3377699720880805;"188";525741.000;1843983.000;"TOULOUSE";"Arènes";"";"ARENES"
3377699720880806;"189";525777.000;1843810.000;"TOULOUSE";"Arènes";"";"ARENES"
3377699720880807;"186";525909.000;1843802.000;"TOULOUSE";"Arènes";"";"ARENES"
3377699720880808;"70080";525768.000;1843861.000;"TOULOUSE";"Arènes";"Métro dir.Basso Cambo";"ARENES"
3377699720880809;"70081";525768.000;1843861.000;"TOULOUSE";"Arènes";"Métro dir.Gramont";"ARENES"
3377699722770341;"60001";525760.7142857;1843911.4285714;"TOULOUSE";"Arènes";"Tram ligne E";"ARENES"
3377699720880810;"14810";529792.000;1839335.000;"RAMONVILLE-SAINT-AGNE";"Parc Saint Agne";"";"PARC ST. AGNE"
3377699720880811;"14811";529805.000;1839353.000;"RAMONVILLE-SAINT-AGNE";"Parc Saint Agne";"";"PARC ST AGNE"
3377699720880812;"23130";531337.000;1839190.000;"RAMONVILLE-SAINT-AGNE";"Théogone [Parc du Canal]";"Terminus";"THEOGONE"
3377699720880813;"18341";535061.000;1839238.000;"SAINT-ORENS-DE-GAMEVILLE";"Mairie";"dir.Toulouse";"MAIRIE ST. ORENS"
3377699720880814;"18340";535043.000;1839230.000;"SAINT-ORENS-DE-GAMEVILLE";"Mairie";"dir.lycée";"MAIRIE ST. ORENS"
3377699720880815;"3030";522943.000;1844487.000;"TOULOUSE";"Lardenne Gare";"Arret bus dir.Ecoles Cx Rouge";"GARE DES CAPELLES"
3377699720880816;"3031";522899.000;1844379.000;"TOULOUSE";"Lardenne Gare";"Arret bus dir.Lardenne Sauvegrain";"GARE DES CAPELLES"
3377699720880817;"35020";522948.000;1844381.000;"TOULOUSE";"Lardenne Gare";"Quai ligne C";"LARDENNE (Les Capelles)"
3377699722670167;"35021";522860.000;1844372.000;"TOULOUSE";"Lardenne Gare";"Quai ligne C en projet";"LARDENNE (Les Capelles)"
3377699720880818;"13740";526737.000;1831488.000;"GOYRANS";"Marronniers";"";"MARRONNIERS"
3377699720880819;"13741";526749.000;1831505.000;"GOYRANS";"Marronniers";"";"MARRONNIERS"
3377699720880820;"0";528428.000;1829910.000;"CLERMONT-LE-FORT";"En Serié";"";""
3377699720880821;"0";528615.000;1829640.000;"CLERMONT-LE-FORT";"Les Tailladettes";"Arret dir.Espanès";""
3377699720880822;"0";528588.000;1829693.000;"CLERMONT-LE-FORT";"Les Tailladettes";"Arret dir.Clermont le Fort";""
3377699720880823;"";532570.000;1825018.000;"VENERQUE";"Rieucros";"dir.Nailloux";""
3377699720888954;"";532570.000;1825018.000;"VENERQUE";"Rieucros";"dir.Venerque";""
3377699720880824;"0";534460.000;1823395.000;"NOUEILLES";"Cinq Saules";"";""
3377699720880825;"0";537065.000;1822375.000;"SAINT-LEON";"Mairie";"";""
3377699720880826;"";543845.000;1845650.000;"GAURE";"Mairie";"arret bus";""
3377699720880827;"";544528.000;1843668.000;"VALLESVILLES";"La Tuilerie";"dir.Le Faget";""
3377699720888896;"";544528.000;1843668.000;"VALLESVILLES";"La Tuilerie";"dir.Toulouse";""
3377699720880828;"";549600.000;1844438.000;"BOURG-SAINT-BERNARD";"Mairie";"dir.Castres";""
3377699720888906;"";549600.000;1844438.000;"BOURG-SAINT-BERNARD";"Mairie";"dir.Toulouse";""
3377699720880829;"";550283.000;1843168.000;"SAUSSENS";"Mairie";"dir.Castres";""
3377699720888905;"";550283.000;1843168.000;"SAUSSENS";"Mairie";"dir.Toulouse";""
3377699720880830;"";552690.000;1842363.000;"FRANCARVILLE";"Le Moulin";"dir.Toulouse";""
3377699720888902;"";552690.000;1842363.000;"FRANCARVILLE";"Le Moulin";"dir.Castres";""
3377699720880831;"";553883.000;1842328.000;"VENDINE";"Les quatre coins";"dir.Castres";""
3377699720888901;"";553883.000;1842328.000;"VENDINE";"Les quatre coins";"dir.Toulouse";""
