Family Chain ID,Family Brand Name,Description,Chain Name ,Chain ID
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,GENOBANK DONAUWALD,5623
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,GENOBANK RHÖN-GRABFELD,5624
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,GENOSSENSCHAFTSBANK UNTERALLGÄU,5625
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,GERAER BANK,5626
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,GRAFSCHAFTER VOLKSBANK,5627
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,GROSS-GERAUER VOLKSBANK,5467
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,H+G BANK HEIDELBERG KURPFALZ,5468
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,HALLERTAUER VOLKSBANK,5469
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,HAMBURGER VOLKSBANK,4648
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,HANNOVERSCHE VOLKSBANK,4827
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,HEIDELBERGER VOLKSBANK,5628
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,HEIDENHEIMER VOLKSBANK,5629
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,KASSELER BANK,5470
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,KIELER VOLKSBANK,5630
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,KÖLNER BANK,4650
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,KULMBACHER BANK,5471
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,LANDSBERG-AMMERSEE BANK,5631
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,LEUTKIRCHER BANK,5632
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,LEVOBANK,5633
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,LIGA BANK,5634
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,MAINZER VOLKSBANK,4670
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,MÄRKISCHE BANK,5472
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,MÜNCHNER BANK,5473
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,NORDTHÜRINGER VOLKSBANK,5474
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,OSTFRIESISCHE VOLKSBANK,5635
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,OSTHARZER VOLKSBANK,5636
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,PAX-BANK,2351
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,POMMERSCHE VOLKSBANK,5475
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,PSD BANK,2353
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISEN BANK,3143
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISEN SPAR+KREDITBANK,5637
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK AUGSBURGER LAND WEST,5638
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK BAD ABBACH-SAAL,5639
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK BURGAU,5640
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK DONAU-HEUBERG,5641
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK EHINGEN-HOCHSTRÄSS,5642
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK ERKELENZ,5643
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK GREVENBROICH,5644
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK GROSSENLÜDER,5645
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK HAMMELBURG,5646
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK HEINSBERG,5476
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK IM ALLGÄUER LAND,5477
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK IM KREIS CALW,5647
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK IM NAABTAL,5648
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK IM OBERLAND,5649
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK IM STIFTLAND,5650
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK ISAR-LOISACHTAL,5651
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK KARLSTADT-GEMÜNDEN,5652
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK KEMPTEN,5653
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK KIRCHWEIHTAL,5654
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK KRUMBACH,5655
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK LOHR AM MAIN,5656
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK MARKTHEIDENFELD,5657
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK OBERALLGÄU-SÜD,5508
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK OBERMAIN NORD,5658
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK OBERPFALZ SÜD,5478
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK RHEINBACH VOREIFEL,5660
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK RHEIN-BERG,5661
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK RISSTAL,5662
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK RONSHAUSEN-MARKSUHL,5663
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK ROSDORF,5664
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK ROTTUMTAL,5665
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK SCHWANDORF-NITTENAU,5666
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK STRAUBING,5479
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK TÖLZER LAND,5667
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK TROSTBERG-TRAUNREUT,5668
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK VOLKACH-WIESENTHEID,5669
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK WESERMARSCH-SÜD,5670
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK WESTEIFEL,5671
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENBANK-VOLKSBANK MILTENBERG,5480
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISEN-VB BAD STAFFELSTEIN,5672
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISEN-VB DONAUWÖRTH,5481
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISEN-VB FÜRTH,5673
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISEN-VB LICHTENFELS-ITZGRUND,5674
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISEN-VOLKSBANK EBERSBERG,5675
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISEN-VOLKSBANK FRESENA,5676
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISENVOLKSBANK GEWERBEBANK,5482
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISEN-VOLKSBANK HASSBERGE,5677
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISEN-VOLKSBANK ISEN-SEMPT,5678
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISEN-VOLKSBANK RIES,5483
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RAIFFEISEN-VOLKSBANK SAALE-ORLA,5679
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB ALTDORF-ERGOLDING,5680
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB ASCHAFFENBURG,5484
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB BAD GÖGGING,5681
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB BAD WINDSHEIM,5682
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB CHAM-RODING-FURTH IM WALD,5485
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB DEGGENDORF-PLATTLING,5486
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB DONAU-ILLER,5683
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB ESTENFELD-BERGTHEIM,5684
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB FÜSSEN-PFRONTEN-NESSELWANG,5685
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB GRÄFENB.-FORCHH.-ESCH.-HEROLDSB,5686
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB GROSSOSTHEIM-OBERNBURG,5687
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB HALLERTAU,5688
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB HERSBRUCK,5689
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB HÖCHBERG,5690
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB I. LKRS. PASSAU-NORD,5691
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB KEMNATHER LAND-STEINWALD,5693
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB KITZINGER LAND,5694
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB KOCHER-JAGST,5695
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB MECKLENBURGER SEENPLATTE,5696
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB MITTELRHEIN,5697
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB MÜNCHEN-NORD,5698
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB NEUMARKT I D OPF,5699
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB NEUSTADT-VOHENSTRAUSS,5700
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB OCHSENFURT,5701
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB ÖSTLICHE SÜDEIFEL,5702
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB PFAFFENWINKEL,5703
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB RAIN AM LECH,5704
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB ROTH-SCHWABACH,5705
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB STAUDEN,5706
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB SULZBACH-ROSENBERG,5707
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB VILSHOFENER LAND,5708
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB WEIDEN,5487
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB WEILHEIM,5709
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB WEISSENBURG-GUNZENHAUSEN,5488
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RB WERRATAL-LANDECK,5710
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RHEINGAUER VB,5711
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,ROTTALER RB,5712
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,ROTTALER VOLKSBANK-RAIFFEISENBANK,5713
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RÜSSELSHEIMER VB,5714
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RV BANK RHEIN-HAARDT,5489
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RVB EBERN,5715
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RVB ERLANGEN-HÖCHSTADT,5490
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RVB KRONACH-LUDWIGSSTADT,5716
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,RVB NEUBURG/DONAU,5717
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,SPAR-UND KREDITBANK,5718
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,SPREEWALDBANK,5719
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,ST WENDELER VB,5720
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,STUTTGARTER VOLKSBANK,4855
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,ULMER VOLKSBANK,5721
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB BACKNANG,5509
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB BAD DRIBURG-BRAKEL-STEINHEIM,5722
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB BAD SAULGAU,5723
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB BADEN-BADEN RASTATT,5510
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB BAUTZEN,5511
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB BITBURG,5724
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB BRAMGAU IM OSNABRÜCKER LAND,5725
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB BREISGAU-SÜD,5512
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB BÜREN UND SALZKOTTEN,5513
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB CHEMNITZ,5726
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB DARMSTADT-KREIS BERGSTRASSE,5727
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB DILL-VB UND RB,5514
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB ERKELENZ-HÜCKELHOVEN-WEGBERG,5728
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB ETTLINGEN,5515
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB FREIBURG,5516
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB GLAN-MÜNCHWEILER,5729
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB GRONAU-AHAUS,5517
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB HERRENBERG-ROTTENBURG,5518
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB HEUCHELHEIM,5730
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB HOHENLOHE,5519
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB KAISERSLAUTERN-NORDWESTPFALZ,5520
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB KIRNAU,5731
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB KRAICHGAU,5521
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB LAUTERBACH-SCHLITZ,5732
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB LAUTERECKEN,5733
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB LUDWIGSBURG,5522
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB MAGDEBURG,5734
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB MAIN-TAUNUS,5523
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB MESSKIRCH RB,5735
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB MITTLERES ERZGEBIRGE,5736
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB MÖCKMÜHL-NEUENSTADT,5737
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB NAGOLDTAL,5738
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB NORDOBERPFALZ,5739
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB NORDSCHWARZWALD,5740
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB OSTERBURG-LÜCHOW-DANNENBERG,5609
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB OSTLIPPE,5741
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB PFORZHEIM,5524
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB RB EICHSTÄTT,5742
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB REISTE-ESLOHE,5743
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB RHEIN-LAHN,5525
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB RIESA,5744
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB RION LEONBERG,5745
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB ROTTWEIL,5526
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB SAALETAL,5527
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB SAARLOUIS,5746
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB SAAR-WEST,5747
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB SCHMALLENBERG,5748
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB SCHWÄBISCH GMÜND,5749
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB SULMTAL,5750
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB TÜBINGEN,5751
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB UND RB EISENACH,5752
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB UNTERE SAAR,5753
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB WILFERDINGEN-KELTERN,5754
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB WORMS-WONNEGAU,5755
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB-RB DEGGINGEN,5756
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB-RB DINGOLFING,5757
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB-RB MEISSEN GROSSENHAIN,5758
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VB-RB RIEDLINGEN,5528
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VER. VB REGIONALVERBAND SAARBRÜCKEN,5759
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VEREINIGTE RB BURGSTÄDT,5760
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VEREINIGTE VOLKSBANK,5529
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VEREINIGTE VOLKSBANK LIMBURG,5761
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VEREINIGTE VOLKSBANK MAINGAU,5530
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VEREINIGTE VOLKSBANK RAIFFEISENBANK,5531
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK,1170
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK ACHERN,5762
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK ALLGÄU-WEST,5763
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK ALZEY,5532
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK AN DER NIERS,5533
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BAD OEYNHAUSEN-HERFORD,5534
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BAD SALZUFLEN,5764
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BALINGEN,5765
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BECKUM,5766
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BIGGE-LENNE,5767
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BOCHUM WITTEN,5535
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BONN RHEIN-SIEG,5768
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BÖRDE-BERNBURG,5769
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BRACKENHEIM-GÜGLINGEN,5770
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BRAUNSCHWEIG WOLFSBURG,5771
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BREISGAU NORD,5536
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BREMEN-NORD,5772
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BREMERHAVEN-CUXLAND,5537
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BRENZTAL,5773
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BRILON,5774
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BRUCHSAL-BRETTEN,5538
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BRUHRAIN-KRAICH-HARDT,5775
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK BÜHL,5539
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK DESSAU-ANHALT,5776
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK DILLINGEN,5777
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK DONAU-NECKAR,5540
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK DORNSTETTEN,5778
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK DREIEICH,5779
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK DREILÄNDERECK,5780
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK DÜREN,5781
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK DÜSSELDORF NEUSS,5541
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK EBINGEN,5542
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK EICHSFELD-NORTHEIM,5543
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK EIFEL MITTE,5782
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK EINBECK,5783
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK ELMSHORN,5784
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK ELSTERLAND,5785
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK EMMERICH-REES,5786
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK ERFT,5787
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK ESSLINGEN,5544
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK EUSKIRCHEN,5788
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK EUTIN RAIFFEISENBANK,5789
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK FORCHHEIM,5545
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK FRANKEN,5546
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK GEEST,5790
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK GMHÜTTE-HAGEN-BISSENDORF,5791
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK GÖPPINGEN,4699
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK GÖTTINGEN,5547
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK GRAFSCHAFT HOYA,5792
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK GÜTERSLOH,5548
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HALLE (SAALE),5549
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HAMELN-STADTHAGEN,5550
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HAMM,5793
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HEGAU,5794
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HEILBRONN,4857
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HELLWEG,5795
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HELMSTEDT,5796
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HILDESHEIM,5797
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HILDESHEIMER BÖRDE,5798
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HOCHRHEIN,5799
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HOHENZOLLERN,4700
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HORB-FREUDENSTADT,5800
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK HUNSRÜCK-NAHE,5551
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK IM HARZ,5801
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK IM MÄRKISCHEN KREIS,5552
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK IN SCHAUMBURG,5553
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK JEVER,5802
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK KARLSRUHE,4858
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK KINZIGTAL,5803
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK KIRCHHEIM-NÜRTINGEN,5554
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK KLEVERLAND,5804
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK KOBLENZ MITTELRHEIN,5805
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK KONSTANZ,5555
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK KREFELD,5806
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK KUR-UND RHEINPFALZ,5556
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK LAHR,5557
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK LAUPHEIM,5807
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK LEIPZIG,5808
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK LINGEN,5809
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK LÖBAU-ZITTAU,5810
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK LÜBBECKER LAND,5558
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK LUDWIGSBURG,4859
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK LÜNEBURGER HEIDE,5559
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK MAIN-TAUBER,5560
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK MARL-RECKLINGHAUSEN,5811
10091,VOLKS- UND RAIFFEISENBANKEN,BANK,VOLKSBANK METZINGEN-BAD URACH,5812
